Date/Time	Elapsed Time	Pump 1 Flow (mL/min)	Pump 2 Flow (mL/min)	Pump 3 Flow (mL/min)	Pump 4 Flow (mL/min)	Coriolis Flow (mL/min)	Pump 1 Pressure (bar)	Pump 2 Pressure (bar)	Pump 3 Pressure (bar)	Pump 4 Pressure (bar)	UV detector 1 (mAU) 	UV detector 2 (mAU)
04/04/2023 16:25:29	00:03:27	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	4,88	0,00
04/04/2023 16:25:30	00:03:28	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	5,55	0,00
04/04/2023 16:25:31	00:03:29	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,17	0,00
04/04/2023 16:25:32	00:03:30	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	6,73	0,00
04/04/2023 16:25:33	00:03:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	7,24	0,00
04/04/2023 16:25:34	00:03:32	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,60	0,00
04/04/2023 16:25:35	00:03:33	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	7,91	0,00
04/04/2023 16:25:36	00:03:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	8,11	0,00
04/04/2023 16:25:37	00:03:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,17	0,00
04/04/2023 16:25:38	00:03:36	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	8,11	0,00
04/04/2023 16:25:39	00:03:37	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,98	0,00
04/04/2023 16:25:40	00:03:38	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	7,79	0,00
04/04/2023 16:25:41	00:03:39	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	7,47	0,00
04/04/2023 16:25:42	00:03:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,12	0,00
04/04/2023 16:25:43	00:03:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,75	0,00
04/04/2023 16:25:44	00:03:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	1,00	6,64	0,00
04/04/2023 16:25:45	00:03:43	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	6,94	0,00
04/04/2023 16:25:46	00:03:44	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	7,68	0,00
04/04/2023 16:25:47	00:03:45	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	8,69	0,00
04/04/2023 16:25:48	00:03:46	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	9,64	0,00
04/04/2023 16:25:49	00:03:47	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	10,29	0,00
04/04/2023 16:25:50	00:03:48	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	10,64	0,00
04/04/2023 16:25:51	00:03:49	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	10,48	0,00
04/04/2023 16:25:53	00:03:50	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	10,04	0,00
04/04/2023 16:25:54	00:03:51	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	9,28	0,00
04/04/2023 16:25:55	00:03:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,27	0,00
04/04/2023 16:25:56	00:03:53	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	7,26	0,00
04/04/2023 16:25:57	00:03:54	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,29	0,00
04/04/2023 16:25:58	00:03:55	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	5,41	0,00
04/04/2023 16:25:59	00:03:56	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	4,60	0,00
04/04/2023 16:26:00	00:03:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	3,99	0,00
04/04/2023 16:26:01	00:03:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,35	0,00
04/04/2023 16:26:02	00:03:59	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,04	0,00
04/04/2023 16:26:03	00:04:00	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	2,44	0,00
04/04/2023 16:26:04	00:04:01	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,10	0,00
04/04/2023 16:26:05	00:04:02	1,00	0,00	0,00	0,00	0,03	54,00	1,00	0,00	0,00	1,82	0,00
04/04/2023 16:26:06	00:04:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,60	0,00
04/04/2023 16:26:07	00:04:04	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,42	0,00
04/04/2023 16:26:08	00:04:05	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,06	0,00
04/04/2023 16:26:09	00:04:06	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,60	0,00
04/04/2023 16:26:10	00:04:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,39	0,00
04/04/2023 16:26:11	00:04:08	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	0,48	0,00
04/04/2023 16:26:12	00:04:09	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,40	0,00
04/04/2023 16:26:13	00:04:10	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,42	0,00
04/04/2023 16:26:14	00:04:11	1,00	0,00	0,00	0,00	0,03	51,00	0,00	0,00	0,00	4,57	0,00
04/04/2023 16:26:15	00:04:12	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	5,97	0,00
04/04/2023 16:26:16	00:04:13	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	7,55	0,00
04/04/2023 16:26:17	00:04:14	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,68	0,00
04/04/2023 16:26:18	00:04:15	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	9,25	0,00
04/04/2023 16:26:19	00:04:16	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	9,27	0,00
04/04/2023 16:26:20	00:04:17	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	8,95	0,00
04/04/2023 16:26:21	00:04:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,55	0,00
04/04/2023 16:26:22	00:04:19	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,15	0,00
04/04/2023 16:26:23	00:04:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,54	0,00
04/04/2023 16:26:24	00:04:21	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,11	0,00
04/04/2023 16:26:25	00:04:22	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	6,29	0,00
04/04/2023 16:26:26	00:04:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	5,51	0,00
04/04/2023 16:26:27	00:04:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	4,75	0,00
04/04/2023 16:26:28	00:04:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	3,94	0,00
04/04/2023 16:26:29	00:04:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,27	0,00
04/04/2023 16:26:30	00:04:27	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,65	0,00
04/04/2023 16:26:31	00:04:28	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	2,15	0,00
04/04/2023 16:26:32	00:04:29	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,80	0,00
04/04/2023 16:26:33	00:04:30	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,57	0,00
04/04/2023 16:26:34	00:04:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,52	0,00
04/04/2023 16:26:35	00:04:32	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,63	0,00
04/04/2023 16:26:36	00:04:33	1,00	0,00	0,00	0,00	0,03	53,00	1,00	1,00	0,00	1,98	0,00
04/04/2023 16:26:37	00:04:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,41	0,00
04/04/2023 16:26:38	00:04:35	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	2,75	0,00
04/04/2023 16:26:39	00:04:36	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,93	0,00
04/04/2023 16:26:40	00:04:37	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,92	0,00
04/04/2023 16:26:41	00:04:38	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	2,80	0,00
04/04/2023 16:26:42	00:04:39	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,56	0,00
04/04/2023 16:26:43	00:04:40	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	2,25	0,00
04/04/2023 16:26:44	00:04:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,95	0,00
04/04/2023 16:26:45	00:04:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,73	0,00
04/04/2023 16:26:46	00:04:43	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,41	0,00
04/04/2023 16:26:47	00:04:44	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,26	0,00
04/04/2023 16:26:48	00:04:45	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,00	0,00
04/04/2023 16:26:49	00:04:46	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,85	0,00
04/04/2023 16:26:50	00:04:47	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,77	0,00
04/04/2023 16:26:51	00:04:48	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,58	0,00
04/04/2023 16:26:52	00:04:49	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,55	0,00
04/04/2023 16:26:53	00:04:50	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,41	0,00
04/04/2023 16:26:54	00:04:51	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	0,50	0,00
04/04/2023 16:26:55	00:04:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,36	0,00
04/04/2023 16:26:56	00:04:53	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,31	0,00
04/04/2023 16:26:57	00:04:54	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,31	0,00
04/04/2023 16:26:58	00:04:55	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	0,28	0,00
04/04/2023 16:26:59	00:04:56	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,29	0,00
04/04/2023 16:27:00	00:04:57	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,29	0,00
04/04/2023 16:27:01	00:04:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,29	0,00
04/04/2023 16:27:02	00:04:59	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,33	0,00
04/04/2023 16:27:03	00:05:00	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	0,34	0,00
04/04/2023 16:27:04	00:05:01	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	0,32	0,00
04/04/2023 16:27:05	00:05:02	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,32	0,00
04/04/2023 16:27:06	00:05:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,44	0,00
04/04/2023 16:27:07	00:05:04	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,32	0,00
04/04/2023 16:27:08	00:05:05	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,34	0,00
04/04/2023 16:27:09	00:05:06	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	0,32	0,00
04/04/2023 16:27:10	00:05:07	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	0,40	0,00
04/04/2023 16:27:11	00:05:08	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	0,29	0,00
04/04/2023 16:27:12	00:05:09	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,28	0,00
04/04/2023 16:27:13	00:05:10	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,28	0,00
04/04/2023 16:27:14	00:05:11	1,00	0,00	0,00	0,00	0,03	52,00	1,00	0,00	0,00	0,24	0,00
04/04/2023 16:27:15	00:05:12	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,23	0,00
04/04/2023 16:27:16	00:05:13	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,24	0,00
04/04/2023 16:27:17	00:05:14	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,23	0,00
04/04/2023 16:27:18	00:05:15	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	0,20	0,00
04/04/2023 16:27:19	00:05:16	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	0,20	0,00
04/04/2023 16:27:20	00:05:17	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,20	0,00
04/04/2023 16:27:21	00:05:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,21	0,00
04/04/2023 16:27:22	00:05:19	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,18	0,00
04/04/2023 16:27:23	00:05:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,18	0,00
04/04/2023 16:27:24	00:05:21	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,18	0,00
04/04/2023 16:27:25	00:05:22	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	0,20	0,00
04/04/2023 16:27:26	00:05:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,22	0,00
04/04/2023 16:27:27	00:05:24	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,22	0,00
04/04/2023 16:27:28	00:05:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,17	0,00
04/04/2023 16:27:29	00:05:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,13	0,00
04/04/2023 16:27:30	00:05:27	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,18	0,00
04/04/2023 16:27:31	00:05:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	1,00	0,17	0,00
04/04/2023 16:27:32	00:05:29	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	0,15	0,00
04/04/2023 16:27:33	00:05:30	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,18	0,00
04/04/2023 16:27:34	00:05:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,17	0,00
04/04/2023 16:27:35	00:05:32	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,22	0,00
04/04/2023 16:27:36	00:05:33	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,22	0,00
04/04/2023 16:27:37	00:05:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,23	0,00
04/04/2023 16:27:38	00:05:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,28	0,00
04/04/2023 16:27:39	00:05:36	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,26	0,00
04/04/2023 16:27:40	00:05:37	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,27	0,00
04/04/2023 16:27:41	00:05:38	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	1,00	0,28	0,00
04/04/2023 16:27:42	00:05:39	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	0,27	0,00
04/04/2023 16:27:43	00:05:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,28	0,00
04/04/2023 16:27:44	00:05:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,24	0,00
04/04/2023 16:27:45	00:05:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,27	0,00
04/04/2023 16:27:46	00:05:43	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	0,24	0,00
04/04/2023 16:27:47	00:05:44	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,21	0,00
04/04/2023 16:27:48	00:05:45	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,26	0,00
04/04/2023 16:27:49	00:05:46	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,28	0,00
04/04/2023 16:27:50	00:05:47	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,29	0,00
04/04/2023 16:27:51	00:05:48	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,34	0,00
04/04/2023 16:27:52	00:05:49	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,51	0,00
04/04/2023 16:27:53	00:05:50	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	0,62	0,00
04/04/2023 16:27:54	00:05:51	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,76	0,00
04/04/2023 16:27:55	00:05:52	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	0,88	0,00
04/04/2023 16:27:56	00:05:53	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,99	0,00
04/04/2023 16:27:57	00:05:54	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,06	0,00
04/04/2023 16:27:58	00:05:55	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	1,09	0,00
04/04/2023 16:27:59	00:05:56	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	1,18	0,00
04/04/2023 16:28:00	00:05:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,28	0,00
04/04/2023 16:28:01	00:05:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,34	0,00
04/04/2023 16:28:02	00:05:59	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,37	0,00
04/04/2023 16:28:03	00:06:00	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	1,39	0,00
04/04/2023 16:28:04	00:06:01	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	1,34	0,00
04/04/2023 16:28:05	00:06:02	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,22	0,00
04/04/2023 16:28:06	00:06:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,09	0,00
04/04/2023 16:28:07	00:06:04	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	0,94	0,00
04/04/2023 16:28:08	00:06:05	1,00	0,00	0,00	0,00	0,03	53,00	1,00	1,00	0,00	0,81	0,00
04/04/2023 16:28:09	00:06:06	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,63	0,00
04/04/2023 16:28:10	00:06:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,59	0,00
04/04/2023 16:28:11	00:06:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,49	0,00
04/04/2023 16:28:12	00:06:09	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,52	0,00
04/04/2023 16:28:13	00:06:10	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	1,00	0,65	0,00
04/04/2023 16:28:14	00:06:11	1,00	0,00	0,00	0,00	0,03	51,00	0,00	1,00	0,00	0,89	0,00
04/04/2023 16:28:15	00:06:12	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	1,59	0,00
04/04/2023 16:28:16	00:06:13	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,30	0,00
04/04/2023 16:28:17	00:06:14	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,54	0,00
04/04/2023 16:28:18	00:06:15	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	1,00	5,03	0,00
04/04/2023 16:28:19	00:06:16	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	6,80	0,00
04/04/2023 16:28:20	00:06:17	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	7,64	0,00
04/04/2023 16:28:21	00:06:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,38	0,00
04/04/2023 16:28:22	00:06:19	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	8,55	0,00
04/04/2023 16:28:23	00:06:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	8,25	0,00
04/04/2023 16:28:24	00:06:21	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	7,30	0,00
04/04/2023 16:28:25	00:06:22	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	6,62	0,00
04/04/2023 16:28:26	00:06:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	5,33	0,00
04/04/2023 16:28:27	00:06:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	4,59	0,00
04/04/2023 16:28:28	00:06:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	3,70	0,00
04/04/2023 16:28:29	00:06:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,92	0,00
04/04/2023 16:28:30	00:06:27	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	2,25	0,00
04/04/2023 16:28:31	00:06:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,86	0,00
04/04/2023 16:28:32	00:06:29	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	1,72	0,00
04/04/2023 16:28:33	00:06:30	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,46	0,00
04/04/2023 16:28:34	00:06:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,32	0,00
04/04/2023 16:28:35	00:06:32	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	1,23	0,00
04/04/2023 16:28:36	00:06:33	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,16	0,00
04/04/2023 16:28:37	00:06:34	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	1,04	0,00
04/04/2023 16:28:38	00:06:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,96	0,00
04/04/2023 16:28:39	00:06:36	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	0,86	0,00
04/04/2023 16:28:40	00:06:37	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,77	0,00
04/04/2023 16:28:41	00:06:38	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,72	0,00
04/04/2023 16:28:42	00:06:39	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,75	0,00
04/04/2023 16:28:43	00:06:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	0,93	0,00
04/04/2023 16:28:44	00:06:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,24	0,00
04/04/2023 16:28:45	00:06:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	2,21	0,00
04/04/2023 16:28:46	00:06:43	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	3,06	0,00
04/04/2023 16:28:47	00:06:45	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	5,18	0,00
04/04/2023 16:28:48	00:06:46	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	6,61	0,00
04/04/2023 16:28:49	00:06:47	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	8,68	0,00
04/04/2023 16:28:50	00:06:48	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	10,49	0,00
04/04/2023 16:28:51	00:06:49	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	11,63	0,00
04/04/2023 16:28:52	00:06:50	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	12,18	0,00
04/04/2023 16:28:53	00:06:51	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	11,93	0,00
04/04/2023 16:28:54	00:06:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	10,65	0,00
04/04/2023 16:28:55	00:06:53	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	9,81	0,00
04/04/2023 16:28:56	00:06:54	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	8,39	0,00
04/04/2023 16:28:57	00:06:55	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	7,03	0,00
04/04/2023 16:28:58	00:06:56	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	5,36	0,00
04/04/2023 16:28:59	00:06:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	4,04	0,00
04/04/2023 16:29:00	00:06:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	3,35	0,00
04/04/2023 16:29:01	00:06:59	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	2,43	0,00
04/04/2023 16:29:02	00:07:00	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	1,00	2,08	0,00
04/04/2023 16:29:03	00:07:01	1,00	0,00	0,00	0,00	0,03	54,00	1,00	1,00	0,00	1,55	0,00
04/04/2023 16:29:04	00:07:02	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	1,33	0,00
04/04/2023 16:29:05	00:07:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	1,06	0,00
04/04/2023 16:29:06	00:07:04	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	0,83	0,00
04/04/2023 16:29:07	00:07:05	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	0,78	0,00
04/04/2023 16:29:08	00:07:06	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	0,69	0,00
